longditude;laditude;lag
333.75;21.25;8
336.25;21.25;0
338.75;21.25;0
341.25;21.25;5
343.75;21.25;10
346.25;21.25;0
348.75;21.25;0
351.25;21.25;0
353.75;21.25;0
356.25;21.25;8
358.75;21.25;8
1.25;23.75;6
3.75;23.75;0
6.25;23.75;0
8.75;23.75;3
11.25;23.75;0
13.75;23.75;0
16.25;23.75;0
18.75;23.75;0
21.25;23.75;0
23.75;23.75;0
26.25;23.75;0
28.75;23.75;0
31.25;23.75;0
33.75;23.75;0
36.25;23.75;0
38.75;23.75;0
41.25;23.75;1
43.75;23.75;1
46.25;23.75;1
48.75;23.75;1
51.25;23.75;1
53.75;23.75;1
56.25;23.75;0
58.75;23.75;0
61.25;23.75;5
63.75;23.75;6
66.25;23.75;0
68.75;23.75;0
71.25;23.75;0
73.75;23.75;8
76.25;23.75;0
78.75;23.75;0
81.25;23.75;0
83.75;23.75;0
86.25;23.75;0
88.75;23.75;0
91.25;23.75;0
93.75;23.75;0
96.25;23.75;0
98.75;23.75;0
101.25;23.75;5
103.75;23.75;0
106.25;23.75;0
108.75;23.75;1
111.25;23.75;1
113.75;23.75;1
116.25;23.75;1
118.75;23.75;1
121.25;23.75;0
123.75;23.75;0
126.25;23.75;0
128.75;23.75;0
131.25;23.75;0
133.75;23.75;0
136.25;23.75;0
138.75;23.75;0
141.25;23.75;0
143.75;23.75;0
146.25;23.75;1
148.75;23.75;1
151.25;23.75;1
153.75;23.75;0
156.25;23.75;0
158.75;23.75;3
161.25;23.75;4
163.75;23.75;0
166.25;23.75;4
168.75;23.75;0
171.25;23.75;0
173.75;23.75;5
176.25;23.75;5
178.75;23.75;5
181.25;23.75;5
183.75;23.75;4
186.25;23.75;4
188.75;23.75;4
191.25;23.75;0
193.75;23.75;0
196.25;23.75;0
198.75;23.75;0
201.25;23.75;2
203.75;23.75;3
206.25;23.75;0
208.75;23.75;0
211.25;23.75;0
213.75;23.75;0
216.25;23.75;0
218.75;23.75;0
221.25;23.75;12
223.75;23.75;0
226.25;23.75;0
228.75;23.75;0
231.25;23.75;0
233.75;23.75;0
236.25;23.75;1
238.75;23.75;1
241.25;23.75;1
243.75;23.75;1
246.25;23.75;1
248.75;23.75;1
251.25;23.75;1
253.75;23.75;0
256.25;23.75;0
258.75;23.75;6
261.25;23.75;0
263.75;23.75;0
266.25;23.75;0
268.75;23.75;6
271.25;23.75;7
273.75;23.75;5
276.25;23.75;0
278.75;23.75;0
281.25;23.75;0
283.75;23.75;0
286.25;23.75;0
288.75;23.75;0
291.25;23.75;0
293.75;23.75;5
296.25;23.75;4
298.75;23.75;4
301.25;23.75;5
303.75;23.75;5
306.25;23.75;6
308.75;23.75;0
311.25;23.75;0
313.75;23.75;0
316.25;23.75;0
318.75;23.75;0
321.25;23.75;0
323.75;23.75;0
326.25;23.75;0
328.75;23.75;3
331.25;23.75;8
333.75;23.75;0
336.25;23.75;0
338.75;23.75;0
341.25;23.75;0
343.75;23.75;0
346.25;23.75;11
348.75;23.75;0
351.25;23.75;10
353.75;23.75;0
356.25;23.75;0
358.75;23.75;0
1.25;26.25;0
3.75;26.25;0
6.25;26.25;0
8.75;26.25;0
11.25;26.25;0
13.75;26.25;0
16.25;26.25;0
18.75;26.25;0
21.25;26.25;0
23.75;26.25;12
26.25;26.25;12
28.75;26.25;0
31.25;26.25;0
33.75;26.25;0
36.25;26.25;1
38.75;26.25;1
41.25;26.25;1
43.75;26.25;0
46.25;26.25;1
48.75;26.25;1
51.25;26.25;1
53.75;26.25;1
56.25;26.25;1
58.75;26.25;1
61.25;26.25;0
63.75;26.25;5
66.25;26.25;6
68.75;26.25;0
71.25;26.25;0
73.75;26.25;8
76.25;26.25;0
78.75;26.25;0
81.25;26.25;0
83.75;26.25;1
86.25;26.25;0
88.75;26.25;0
91.25;26.25;0
93.75;26.25;0
96.25;26.25;0
98.75;26.25;0
101.25;26.25;0
103.75;26.25;0
106.25;26.25;0
108.75;26.25;1
111.25;26.25;1
113.75;26.25;1
116.25;26.25;1
118.75;26.25;1
121.25;26.25;0
123.75;26.25;0
126.25;26.25;0
128.75;26.25;0
131.25;26.25;0
133.75;26.25;0
136.25;26.25;0
138.75;26.25;0
141.25;26.25;0
143.75;26.25;0
146.25;26.25;0
148.75;26.25;0
151.25;26.25;11
153.75;26.25;1
156.25;26.25;1
158.75;26.25;1
161.25;26.25;2
163.75;26.25;4
166.25;26.25;4
168.75;26.25;4
171.25;26.25;4
173.75;26.25;4
176.25;26.25;5
178.75;26.25;5
181.25;26.25;4
183.75;26.25;3
186.25;26.25;3
188.75;26.25;3
191.25;26.25;0
193.75;26.25;2
196.25;26.25;0
198.75;26.25;3
201.25;26.25;0
203.75;26.25;8
206.25;26.25;0
208.75;26.25;0
211.25;26.25;0
213.75;26.25;0
216.25;26.25;12
218.75;26.25;12
221.25;26.25;0
223.75;26.25;0
226.25;26.25;0
228.75;26.25;0
231.25;26.25;0
233.75;26.25;0
236.25;26.25;1
238.75;26.25;1
241.25;26.25;1
243.75;26.25;1
246.25;26.25;1
248.75;26.25;1
251.25;26.25;1
253.75;26.25;0
256.25;26.25;0
258.75;26.25;7
261.25;26.25;6
263.75;26.25;1
266.25;26.25;1
268.75;26.25;0
271.25;26.25;7
273.75;26.25;0
276.25;26.25;3
278.75;26.25;1
281.25;26.25;2
283.75;26.25;0
286.25;26.25;9
288.75;26.25;0
291.25;26.25;3
293.75;26.25;3
296.25;26.25;3
298.75;26.25;3
301.25;26.25;4
303.75;26.25;5
306.25;26.25;5
308.75;26.25;5
311.25;26.25;4
313.75;26.25;4
316.25;26.25;4
318.75;26.25;0
321.25;26.25;3
323.75;26.25;0
326.25;26.25;0
328.75;26.25;3
331.25;26.25;3
333.75;26.25;0
336.25;26.25;0
338.75;26.25;0
341.25;26.25;0
343.75;26.25;3
346.25;26.25;0
348.75;26.25;0
351.25;26.25;0
353.75;26.25;0
356.25;26.25;0
358.75;26.25;0
1.25;28.75;0
3.75;28.75;0
6.25;28.75;0
8.75;28.75;0
11.25;28.75;0
13.75;28.75;0
16.25;28.75;0
18.75;28.75;12
21.25;28.75;12
23.75;28.75;12
26.25;28.75;1
28.75;28.75;1
31.25;28.75;0
33.75;28.75;1
36.25;28.75;1
38.75;28.75;1
41.25;28.75;1
43.75;28.75;1
46.25;28.75;1
48.75;28.75;1
51.25;28.75;1
53.75;28.75;1
56.25;28.75;1
58.75;28.75;1
61.25;28.75;0
63.75;28.75;4
66.25;28.75;5
68.75;28.75;0
71.25;28.75;0
73.75;28.75;0
76.25;28.75;0
78.75;28.75;0
81.25;28.75;0
83.75;28.75;0
86.25;28.75;0
88.75;28.75;1
91.25;28.75;0
93.75;28.75;0
96.25;28.75;0
98.75;28.75;0
101.25;28.75;0
103.75;28.75;11
106.25;28.75;7
108.75;28.75;6
111.25;28.75;5
113.75;28.75;4
116.25;28.75;3
118.75;28.75;3
121.25;28.75;2
123.75;28.75;3
126.25;28.75;3
128.75;28.75;3
131.25;28.75;0
133.75;28.75;5
136.25;28.75;6
138.75;28.75;6
141.25;28.75;0
143.75;28.75;0
146.25;28.75;0
148.75;28.75;0
151.25;28.75;0
153.75;28.75;10
156.25;28.75;0
158.75;28.75;0
161.25;28.75;2
163.75;28.75;3
166.25;28.75;3
168.75;28.75;3
171.25;28.75;3
173.75;28.75;3
176.25;28.75;4
178.75;28.75;4
181.25;28.75;4
183.75;28.75;3
186.25;28.75;3
188.75;28.75;3
191.25;28.75;0
193.75;28.75;0
196.25;28.75;0
198.75;28.75;0
201.25;28.75;0
203.75;28.75;0
206.25;28.75;8
208.75;28.75;0
211.25;28.75;0
213.75;28.75;1
216.25;28.75;1
218.75;28.75;2
221.25;28.75;3
223.75;28.75;1
226.25;28.75;1
228.75;28.75;0
231.25;28.75;0
233.75;28.75;0
236.25;28.75;1
238.75;28.75;1
241.25;28.75;1
243.75;28.75;2
246.25;28.75;1
248.75;28.75;1
251.25;28.75;1
253.75;28.75;0
256.25;28.75;0
258.75;28.75;6
261.25;28.75;0
263.75;28.75;1
266.25;28.75;1
268.75;28.75;0
271.25;28.75;0
273.75;28.75;1
276.25;28.75;1
278.75;28.75;1
281.25;28.75;1
283.75;28.75;2
286.25;28.75;3
288.75;28.75;3
291.25;28.75;2
293.75;28.75;2
296.25;28.75;3
298.75;28.75;3
301.25;28.75;3
303.75;28.75;4
306.25;28.75;4
308.75;28.75;4
311.25;28.75;4
313.75;28.75;3
316.25;28.75;3
318.75;28.75;3
321.25;28.75;3
323.75;28.75;3
326.25;28.75;3
328.75;28.75;3
331.25;28.75;3
333.75;28.75;0
336.25;28.75;0
338.75;28.75;0
341.25;28.75;0
343.75;28.75;0
346.25;28.75;0
348.75;28.75;0
351.25;28.75;0
353.75;28.75;0
356.25;28.75;0
358.75;28.75;0
1.25;31.25;0
3.75;31.25;0
6.25;31.25;0
8.75;31.25;0
11.25;31.25;0
13.75;31.25;0
16.25;31.25;0
18.75;31.25;12
21.25;31.25;12
23.75;31.25;0
26.25;31.25;0
28.75;31.25;1
31.25;31.25;1
33.75;31.25;1
36.25;31.25;1
38.75;31.25;1
41.25;31.25;1
43.75;31.25;1
46.25;31.25;1
48.75;31.25;1
51.25;31.25;1
53.75;31.25;1
56.25;31.25;1
58.75;31.25;1
61.25;31.25;1
63.75;31.25;0
66.25;31.25;3
68.75;31.25;4
71.25;31.25;0
73.75;31.25;0
76.25;31.25;0
78.75;31.25;0
81.25;31.25;0
83.75;31.25;5
86.25;31.25;6
88.75;31.25;0
91.25;31.25;0
93.75;31.25;0
96.25;31.25;0
98.75;31.25;0
101.25;31.25;0
103.75;31.25;0
106.25;31.25;0
108.75;31.25;0
111.25;31.25;6
113.75;31.25;6
116.25;31.25;6
118.75;31.25;0
121.25;31.25;2
123.75;31.25;2
126.25;31.25;2
128.75;31.25;3
131.25;31.25;3
133.75;31.25;0
136.25;31.25;0
138.75;31.25;6
141.25;31.25;6
143.75;31.25;0
146.25;31.25;0
148.75;31.25;0
151.25;31.25;0
153.75;31.25;0
156.25;31.25;0
158.75;31.25;0
161.25;31.25;1
163.75;31.25;0
166.25;31.25;3
168.75;31.25;2
171.25;31.25;2
173.75;31.25;2
176.25;31.25;2
178.75;31.25;3
181.25;31.25;3
183.75;31.25;0
186.25;31.25;3
188.75;31.25;3
191.25;31.25;3
193.75;31.25;0
196.25;31.25;0
198.75;31.25;0
201.25;31.25;7
203.75;31.25;8
206.25;31.25;8
208.75;31.25;0
211.25;31.25;0
213.75;31.25;1
216.25;31.25;1
218.75;31.25;2
221.25;31.25;2
223.75;31.25;2
226.25;31.25;1
228.75;31.25;1
231.25;31.25;1
233.75;31.25;1
236.25;31.25;1
238.75;31.25;1
241.25;31.25;1
243.75;31.25;2
246.25;31.25;1
248.75;31.25;2
251.25;31.25;1
253.75;31.25;1
256.25;31.25;1
258.75;31.25;1
261.25;31.25;1
263.75;31.25;1
266.25;31.25;1
268.75;31.25;1
271.25;31.25;1
273.75;31.25;1
276.25;31.25;1
278.75;31.25;1
281.25;31.25;1
283.75;31.25;1
286.25;31.25;1
288.75;31.25;2
291.25;31.25;2
293.75;31.25;2
296.25;31.25;2
298.75;31.25;2
301.25;31.25;2
303.75;31.25;4
306.25;31.25;4
308.75;31.25;4
311.25;31.25;4
313.75;31.25;3
316.25;31.25;3
318.75;31.25;3
321.25;31.25;3
323.75;31.25;2
326.25;31.25;2
328.75;31.25;2
331.25;31.25;0
333.75;31.25;0
336.25;31.25;0
338.75;31.25;0
341.25;31.25;0
343.75;31.25;0
346.25;31.25;0
348.75;31.25;0
351.25;31.25;0
353.75;31.25;0
356.25;31.25;0
358.75;31.25;0
1.25;33.75;0
3.75;33.75;0
6.25;33.75;0
8.75;33.75;0
11.25;33.75;0
13.75;33.75;0
16.25;33.75;0
18.75;33.75;0
21.25;33.75;0
23.75;33.75;0
26.25;33.75;0
28.75;33.75;1
31.25;33.75;0
33.75;33.75;1
36.25;33.75;1
38.75;33.75;1
41.25;33.75;1
43.75;33.75;1
46.25;33.75;1
48.75;33.75;1
51.25;33.75;1
53.75;33.75;3
56.25;33.75;3
58.75;33.75;2
61.25;33.75;2
63.75;33.75;1
66.25;33.75;2
68.75;33.75;3
71.25;33.75;4
73.75;33.75;3
76.25;33.75;3
78.75;33.75;0
81.25;33.75;0
83.75;33.75;0
86.25;33.75;0
88.75;33.75;0
91.25;33.75;0
93.75;33.75;0
96.25;33.75;0
98.75;33.75;0
101.25;33.75;0
103.75;33.75;1
106.25;33.75;0
108.75;33.75;7
111.25;33.75;7
113.75;33.75;0
116.25;33.75;0
118.75;33.75;7
121.25;33.75;7
123.75;33.75;0
126.25;33.75;0
128.75;33.75;3
131.25;33.75;3
133.75;33.75;0
136.25;33.75;4
138.75;33.75;0
141.25;33.75;0
143.75;33.75;0
146.25;33.75;0
148.75;33.75;0
151.25;33.75;0
153.75;33.75;0
156.25;33.75;0
158.75;33.75;0
161.25;33.75;0
163.75;33.75;1
166.25;33.75;1
168.75;33.75;0
171.25;33.75;1
173.75;33.75;2
176.25;33.75;2
178.75;33.75;3
181.25;33.75;3
183.75;33.75;3
186.25;33.75;3
188.75;33.75;2
191.25;33.75;0
193.75;33.75;0
196.25;33.75;0
198.75;33.75;0
201.25;33.75;7
203.75;33.75;7
206.25;33.75;7
208.75;33.75;0
211.25;33.75;0
213.75;33.75;1
216.25;33.75;1
218.75;33.75;1
221.25;33.75;2
223.75;33.75;1
226.25;33.75;1
228.75;33.75;1
231.25;33.75;1
233.75;33.75;1
236.25;33.75;1
238.75;33.75;2
241.25;33.75;2
243.75;33.75;2
246.25;33.75;2
248.75;33.75;2
251.25;33.75;1
253.75;33.75;1
256.25;33.75;1
258.75;33.75;1
261.25;33.75;1
263.75;33.75;1
266.25;33.75;1
268.75;33.75;1
271.25;33.75;1
273.75;33.75;1
276.25;33.75;1
278.75;33.75;1
281.25;33.75;1
283.75;33.75;1
286.25;33.75;1
288.75;33.75;1
291.25;33.75;2
293.75;33.75;2
296.25;33.75;3
298.75;33.75;2
301.25;33.75;2
303.75;33.75;4
306.25;33.75;4
308.75;33.75;4
311.25;33.75;0
313.75;33.75;0
316.25;33.75;4
318.75;33.75;3
321.25;33.75;2
323.75;33.75;1
326.25;33.75;2
328.75;33.75;1
331.25;33.75;1
333.75;33.75;0
336.25;33.75;0
338.75;33.75;0
341.25;33.75;0
343.75;33.75;0
346.25;33.75;0
348.75;33.75;0
351.25;33.75;0
353.75;33.75;0
356.25;33.75;11
358.75;33.75;0
1.25;36.25;0
3.75;36.25;0
6.25;36.25;0
8.75;36.25;0
11.25;36.25;0
13.75;36.25;0
16.25;36.25;0
18.75;36.25;0
21.25;36.25;0
23.75;36.25;0
26.25;36.25;0
28.75;36.25;0
31.25;36.25;0
33.75;36.25;0
36.25;36.25;0
38.75;36.25;1
41.25;36.25;1
43.75;36.25;1
46.25;36.25;1
48.75;36.25;2
51.25;36.25;3
53.75;36.25;3
56.25;36.25;3
58.75;36.25;3
61.25;36.25;3
63.75;36.25;3
66.25;36.25;2
68.75;36.25;3
71.25;36.25;3
73.75;36.25;0
76.25;36.25;0
78.75;36.25;7
81.25;36.25;7
83.75;36.25;0
86.25;36.25;0
88.75;36.25;0
91.25;36.25;0
93.75;36.25;0
96.25;36.25;0
98.75;36.25;0
101.25;36.25;0
103.75;36.25;0
106.25;36.25;0
108.75;36.25;0
111.25;36.25;0
113.75;36.25;0
116.25;36.25;8
118.75;36.25;0
121.25;36.25;0
123.75;36.25;0
126.25;36.25;0
128.75;36.25;0
131.25;36.25;8
133.75;36.25;0
136.25;36.25;0
138.75;36.25;0
141.25;36.25;0
143.75;36.25;0
146.25;36.25;0
148.75;36.25;0
151.25;36.25;0
153.75;36.25;0
156.25;36.25;0
158.75;36.25;0
161.25;36.25;0
163.75;36.25;11
166.25;36.25;1
168.75;36.25;0
171.25;36.25;0
173.75;36.25;0
176.25;36.25;0
178.75;36.25;0
181.25;36.25;3
183.75;36.25;0
186.25;36.25;0
188.75;36.25;0
191.25;36.25;7
193.75;36.25;7
196.25;36.25;7
198.75;36.25;7
201.25;36.25;8
203.75;36.25;0
206.25;36.25;8
208.75;36.25;0
211.25;36.25;0
213.75;36.25;1
216.25;36.25;1
218.75;36.25;1
221.25;36.25;1
223.75;36.25;1
226.25;36.25;1
228.75;36.25;1
231.25;36.25;1
233.75;36.25;1
236.25;36.25;1
238.75;36.25;2
241.25;36.25;2
243.75;36.25;2
246.25;36.25;3
248.75;36.25;1
251.25;36.25;1
253.75;36.25;1
256.25;36.25;1
258.75;36.25;1
261.25;36.25;0
263.75;36.25;0
266.25;36.25;0
268.75;36.25;0
271.25;36.25;0
273.75;36.25;0
276.25;36.25;0
278.75;36.25;1
281.25;36.25;1
283.75;36.25;0
286.25;36.25;1
288.75;36.25;1
291.25;36.25;0
293.75;36.25;0
296.25;36.25;0
298.75;36.25;0
301.25;36.25;0
303.75;36.25;2
306.25;36.25;1
308.75;36.25;1
311.25;36.25;4
313.75;36.25;0
316.25;36.25;0
318.75;36.25;1
321.25;36.25;1
323.75;36.25;1
326.25;36.25;1
328.75;36.25;1
331.25;36.25;1
333.75;36.25;1
336.25;36.25;1
338.75;36.25;1
341.25;36.25;0
343.75;36.25;0
346.25;36.25;0
348.75;36.25;0
351.25;36.25;0
353.75;36.25;0
356.25;36.25;11
358.75;36.25;0
1.25;38.75;0
3.75;38.75;0
6.25;38.75;0
8.75;38.75;0
11.25;38.75;0
13.75;38.75;0
16.25;38.75;0
18.75;38.75;0
21.25;38.75;0
23.75;38.75;0
26.25;38.75;0
28.75;38.75;0
31.25;38.75;0
33.75;38.75;0
36.25;38.75;0
38.75;38.75;3
41.25;38.75;2
43.75;38.75;2
46.25;38.75;4
48.75;38.75;3
51.25;38.75;4
53.75;38.75;0
56.25;38.75;3
58.75;38.75;3
61.25;38.75;4
63.75;38.75;3
66.25;38.75;2
68.75;38.75;3
71.25;38.75;4
73.75;38.75;0
76.25;38.75;0
78.75;38.75;0
81.25;38.75;8
83.75;38.75;0
86.25;38.75;0
88.75;38.75;0
91.25;38.75;0
93.75;38.75;0
96.25;38.75;8
98.75;38.75;0
101.25;38.75;0
103.75;38.75;0
106.25;38.75;0
108.75;38.75;0
111.25;38.75;0
113.75;38.75;0
116.25;38.75;0
118.75;38.75;7
121.25;38.75;0
123.75;38.75;0
126.25;38.75;0
128.75;38.75;0
131.25;38.75;0
133.75;38.75;0
136.25;38.75;0
138.75;38.75;0
141.25;38.75;0
143.75;38.75;9
146.25;38.75;1
148.75;38.75;0
151.25;38.75;0
153.75;38.75;0
156.25;38.75;0
158.75;38.75;1
161.25;38.75;0
163.75;38.75;0
166.25;38.75;11
168.75;38.75;0
171.25;38.75;0
173.75;38.75;11
176.25;38.75;10
178.75;38.75;0
181.25;38.75;0
183.75;38.75;0
186.25;38.75;0
188.75;38.75;0
191.25;38.75;0
193.75;38.75;0
196.25;38.75;0
198.75;38.75;7
201.25;38.75;9
203.75;38.75;9
206.25;38.75;9
208.75;38.75;8
211.25;38.75;0
213.75;38.75;2
216.25;38.75;1
218.75;38.75;1
221.25;38.75;1
223.75;38.75;1
226.25;38.75;1
228.75;38.75;1
231.25;38.75;1
233.75;38.75;2
236.25;38.75;2
238.75;38.75;12
241.25;38.75;11
243.75;38.75;4
246.25;38.75;4
248.75;38.75;12
251.25;38.75;1
253.75;38.75;0
256.25;38.75;1
258.75;38.75;1
261.25;38.75;2
263.75;38.75;0
266.25;38.75;0
268.75;38.75;0
271.25;38.75;0
273.75;38.75;8
276.25;38.75;0
278.75;38.75;0
281.25;38.75;0
283.75;38.75;0
286.25;38.75;0
288.75;38.75;0
291.25;38.75;0
293.75;38.75;0
296.25;38.75;0
298.75;38.75;0
301.25;38.75;0
303.75;38.75;7
306.25;38.75;0
308.75;38.75;5
311.25;38.75;5
313.75;38.75;0
316.25;38.75;0
318.75;38.75;5
321.25;38.75;0
323.75;38.75;1
326.25;38.75;1
328.75;38.75;1
331.25;38.75;1
333.75;38.75;1
336.25;38.75;1
338.75;38.75;1
341.25;38.75;1
343.75;38.75;0
346.25;38.75;0
348.75;38.75;0
351.25;38.75;0
353.75;38.75;12
356.25;38.75;12
358.75;38.75;0
1.25;41.25;0
3.75;41.25;0
6.25;41.25;0
8.75;41.25;0
11.25;41.25;0
13.75;41.25;0
16.25;41.25;0
18.75;41.25;0
21.25;41.25;9
23.75;41.25;0
26.25;41.25;0
28.75;41.25;0
31.25;41.25;2
33.75;41.25;0
36.25;41.25;0
38.75;41.25;0
41.25;41.25;0
43.75;41.25;6
46.25;41.25;5
48.75;41.25;0
51.25;41.25;4
53.75;41.25;4
56.25;41.25;4
58.75;41.25;4
61.25;41.25;4
63.75;41.25;4
66.25;41.25;3
68.75;41.25;3
71.25;41.25;4
73.75;41.25;5
76.25;41.25;7
78.75;41.25;0
81.25;41.25;8
83.75;41.25;0
86.25;41.25;8
88.75;41.25;8
91.25;41.25;7
93.75;41.25;7
96.25;41.25;0
98.75;41.25;0
101.25;41.25;0
103.75;41.25;0
106.25;41.25;0
108.75;41.25;0
111.25;41.25;10
113.75;41.25;0
116.25;41.25;0
118.75;41.25;6
121.25;41.25;6
123.75;41.25;7
126.25;41.25;8
128.75;41.25;0
131.25;41.25;7
133.75;41.25;0
136.25;41.25;0
138.75;41.25;0
141.25;41.25;0
143.75;41.25;0
146.25;41.25;0
148.75;41.25;0
151.25;41.25;0
153.75;41.25;0
156.25;41.25;0
158.75;41.25;1
161.25;41.25;9
163.75;41.25;1
166.25;41.25;1
168.75;41.25;1
171.25;41.25;1
173.75;41.25;10
176.25;41.25;1
178.75;41.25;1
181.25;41.25;0
183.75;41.25;1
186.25;41.25;0
188.75;41.25;2
191.25;41.25;1
193.75;41.25;1
196.25;41.25;1
198.75;41.25;1
201.25;41.25;1
203.75;41.25;1
206.25;41.25;8
208.75;41.25;0
211.25;41.25;0
213.75;41.25;11
216.25;41.25;0
218.75;41.25;0
221.25;41.25;1
223.75;41.25;1
226.25;41.25;1
228.75;41.25;1
231.25;41.25;1
233.75;41.25;12
236.25;41.25;11
238.75;41.25;11
241.25;41.25;11
243.75;41.25;11
246.25;41.25;12
248.75;41.25;12
251.25;41.25;12
253.75;41.25;12
256.25;41.25;4
258.75;41.25;4
261.25;41.25;2
263.75;41.25;2
266.25;41.25;0
268.75;41.25;0
271.25;41.25;0
273.75;41.25;0
276.25;41.25;0
278.75;41.25;0
281.25;41.25;5
283.75;41.25;6
286.25;41.25;6
288.75;41.25;0
291.25;41.25;0
293.75;41.25;0
296.25;41.25;0
298.75;41.25;0
301.25;41.25;0
303.75;41.25;5
306.25;41.25;5
308.75;41.25;6
311.25;41.25;0
313.75;41.25;1
316.25;41.25;1
318.75;41.25;1
321.25;41.25;0
323.75;41.25;1
326.25;41.25;1
328.75;41.25;1
331.25;41.25;1
333.75;41.25;1
336.25;41.25;1
338.75;41.25;1
341.25;41.25;1
343.75;41.25;1
346.25;41.25;1
348.75;41.25;1
351.25;41.25;12
353.75;41.25;0
356.25;41.25;0
358.75;41.25;0
1.25;43.75;0
3.75;43.75;0
6.25;43.75;0
8.75;43.75;0
11.25;43.75;0
13.75;43.75;0
16.25;43.75;0
18.75;43.75;0
21.25;43.75;0
23.75;43.75;0
26.25;43.75;0
28.75;43.75;0
31.25;43.75;0
33.75;43.75;0
36.25;43.75;0
38.75;43.75;0
41.25;43.75;0
43.75;43.75;0
46.25;43.75;2
48.75;43.75;0
51.25;43.75;5
53.75;43.75;4
56.25;43.75;4
58.75;43.75;4
61.25;43.75;4
63.75;43.75;3
66.25;43.75;4
68.75;43.75;3
71.25;43.75;5
73.75;43.75;5
76.25;43.75;6
78.75;43.75;6
81.25;43.75;7
83.75;43.75;6
86.25;43.75;7
88.75;43.75;7
91.25;43.75;7
93.75;43.75;7
96.25;43.75;7
98.75;43.75;0
101.25;43.75;8
103.75;43.75;0
106.25;43.75;0
108.75;43.75;0
111.25;43.75;0
113.75;43.75;9
116.25;43.75;9
118.75;43.75;0
121.25;43.75;10
123.75;43.75;0
126.25;43.75;0
128.75;43.75;0
131.25;43.75;0
133.75;43.75;0
136.25;43.75;0
138.75;43.75;0
141.25;43.75;0
143.75;43.75;0
146.25;43.75;0
148.75;43.75;0
151.25;43.75;0
153.75;43.75;0
156.25;43.75;0
158.75;43.75;0
161.25;43.75;0
163.75;43.75;0
166.25;43.75;1
168.75;43.75;1
171.25;43.75;1
173.75;43.75;1
176.25;43.75;1
178.75;43.75;1
181.25;43.75;1
183.75;43.75;1
186.25;43.75;1
188.75;43.75;2
191.25;43.75;0
193.75;43.75;2
196.25;43.75;0
198.75;43.75;1
201.25;43.75;1
203.75;43.75;1
206.25;43.75;1
208.75;43.75;8
211.25;43.75;0
213.75;43.75;0
216.25;43.75;0
218.75;43.75;0
221.25;43.75;1
223.75;43.75;1
226.25;43.75;1
228.75;43.75;1
231.25;43.75;1
233.75;43.75;12
236.25;43.75;12
238.75;43.75;12
241.25;43.75;12
243.75;43.75;12
246.25;43.75;12
248.75;43.75;12
251.25;43.75;12
253.75;43.75;0
256.25;43.75;0
258.75;43.75;0
261.25;43.75;0
263.75;43.75;8
266.25;43.75;8
268.75;43.75;8
271.25;43.75;0
273.75;43.75;0
276.25;43.75;0
278.75;43.75;0
281.25;43.75;0
283.75;43.75;0
286.25;43.75;5
288.75;43.75;0
291.25;43.75;0
293.75;43.75;0
296.25;43.75;0
298.75;43.75;0
301.25;43.75;0
303.75;43.75;0
306.25;43.75;0
308.75;43.75;6
311.25;43.75;0
313.75;43.75;6
316.25;43.75;0
318.75;43.75;5
321.25;43.75;1
323.75;43.75;1
326.25;43.75;0
328.75;43.75;1
331.25;43.75;1
333.75;43.75;1
336.25;43.75;1
338.75;43.75;1
341.25;43.75;1
343.75;43.75;1
346.25;43.75;1
348.75;43.75;1
351.25;43.75;0
353.75;43.75;0
356.25;43.75;0
358.75;43.75;0
1.25;46.25;0
3.75;46.25;0
6.25;46.25;0
8.75;46.25;12
11.25;46.25;12
13.75;46.25;0
16.25;46.25;0
18.75;46.25;7
21.25;46.25;0
23.75;46.25;0
26.25;46.25;11
28.75;46.25;12
31.25;46.25;0
33.75;46.25;0
36.25;46.25;0
38.75;46.25;0
41.25;46.25;0
43.75;46.25;0
46.25;46.25;0
48.75;46.25;0
51.25;46.25;0
53.75;46.25;4
56.25;46.25;4
58.75;46.25;4
61.25;46.25;4
63.75;46.25;4
66.25;46.25;4
68.75;46.25;4
71.25;46.25;1
73.75;46.25;5
76.25;46.25;5
78.75;46.25;4
81.25;46.25;4
83.75;46.25;6
86.25;46.25;6
88.75;46.25;6
91.25;46.25;7
93.75;46.25;7
96.25;46.25;6
98.75;46.25;0
101.25;46.25;7
103.75;46.25;0
106.25;46.25;0
108.75;46.25;0
111.25;46.25;0
113.75;46.25;0
116.25;46.25;0
118.75;46.25;10
121.25;46.25;10
123.75;46.25;10
126.25;46.25;10
128.75;46.25;9
131.25;46.25;0
133.75;46.25;0
136.25;46.25;0
138.75;46.25;0
141.25;46.25;12
143.75;46.25;0
146.25;46.25;8
148.75;46.25;8
151.25;46.25;0
153.75;46.25;0
156.25;46.25;1
158.75;46.25;0
161.25;46.25;0
163.75;46.25;5
166.25;46.25;1
168.75;46.25;1
171.25;46.25;1
173.75;46.25;1
176.25;46.25;1
178.75;46.25;1
181.25;46.25;1
183.75;46.25;1
186.25;46.25;1
188.75;46.25;1
191.25;46.25;1
193.75;46.25;0
196.25;46.25;1
198.75;46.25;1
201.25;46.25;2
203.75;46.25;1
206.25;46.25;11
208.75;46.25;12
211.25;46.25;0
213.75;46.25;0
216.25;46.25;11
218.75;46.25;12
221.25;46.25;11
223.75;46.25;1
226.25;46.25;1
